cp_id,district_id,address_en,address2_en,lat,lgt,waste_type,legend
6554,Yuen_Long,Evergreen Place,,22.44074,114.013002,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6555,Tuen_Mun,Spring Seaview Terrace,,22.373313,113.989137,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6556,Tuen_Mun,Peridot Court,,22.366271,113.997985,"Clothes,Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6557,Tuen_Mun,Aquamarine Garden,,22.376366,113.982431,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6558,Yuen_Long,Manhattan Plaza,,22.441183,114.028973,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6559,Wan_Chai,Grand Deco Tower,,22.27697,114.193475,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6560,Eastern,Jupiter Terrace,,22.286492,114.192118,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6561,Wong_Tai_Sin,Hsin Kuang Centre,,22.341969,114.196453,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6562,Eastern,Viking Villas,,22.285769,114.194449,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6563,Wong_Tai_Sin,The Vista,,22.346085,114.198013,"Clothes,Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6564,Wong_Tai_Sin,Fung Chuen Court,,22.344149,114.199811,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6565,Sham_Shui_Po,Po Lai Court,,22.338153,114.158356,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6566,Central_Western,Birchwood Place,,22.275068,114.161043,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6567,Central_Western,Lascar Court,,22.285603,114.148973,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6568,Eastern,Belle House,,22.285989,114.190685,"Fluorescent Lamp,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6569,Eastern,Po Wing Building,,22.286977,114.192191,"Fluorescent Lamp,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6570,Kwai_Tsing,Regency Park,,22.350954,114.138362,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6571,Southern,Yue On Court,,22.242753,114.157755,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6572,Central_Western,Parkway Court,,22.28444,114.145484,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6573,Sai_Kung,Clear Water Bay Apartments,,22.336121,114.240574,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6574,Sai_Kung,Yuk Ming Court,,22.314494,114.267523,"Clothes,Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6575,Sai_Kung,Yu Ming Court,,22.318378,114.266353,"Clothes,Fluorescent Lamp,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6576,North,Cheong Shing Court,,22.483996,114.139025,"Clothes,Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6577,Kowloon_City,15 Homantin Hill,,22.315947,114.176706,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6578,Kowloon_City,Carmel on The Hill,,22.313762,114.179296,"Clothes,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6579,Central_Western,Old Peak Mansion,,22.277502,114.153239,"Fluorescent Lamp,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6580,Kowloon_City,Laford Court,,22.333635,114.18231,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6581,Kowloon_City,Fook Yee Garden,,22.326333,114.180042,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6582,Southern,South Bay Garden,,22.237361,114.200489,"Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6583,Southern,Tropicana Court,,22.237263,114.19993,"Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6584,Southern,Abba House,,22.248223,114.152909,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6585,Tai_Po,Beautiful Garden,,22.454105,114.164334,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6586,Tai_Po,Wang Fuk Court,,22.446376,114.176233,"Clothes,Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6587,Yuen_Long,Tin Oi Court,,22.453768,113.998169,"Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6588,Tuen_Mun,Brilliant Garden,,22.407967,113.979586,"Clothes,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6589,Central_Western,Palatial Crest,,22.280516,114.151087,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6590,Central_Western,Ying Piu Mansion,,22.283581,114.145842,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6591,Eastern,Wiseman Building,,22.289862,114.19648,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6592,Kowloon_City,The Palace,,22.342005,114.183642,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6593,Central_Western,Visalia Garden,,22.275278,114.158438,"Fluorescent Lamp,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6594,Central_Western,Kam Kin Mansion,,22.282865,114.150389,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6596,Sha_Tin,Shatin Park Stage 3,,22.37983,114.198281,"Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6597,Sha_Tin,Wai Wah Centre,,22.380839,114.187207,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6598,Yuen_Long,Tin Chung Court,,22.461329,113.999301,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6599,Tsuen_Wan,Tsuen Wan Centre (Phase I),,22.37854,114.107968,"Clothes,Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6600,Central_Western,Manhattan Avenue,,22.284647,114.151238,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6601,Kowloon_City,Ellery Terrace,,22.3165,114.178921,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6602,Kowloon_City,The Crescent,,22.316068,114.176278,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6603,Kowloon_City,Homing Terrace,,22.320849,114.190024,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6604,Sha_Tin,Greenview Garden,,22.370258,114.184134,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6605,Eastern,Arden Court,,22.287128,114.196069,"Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6606,Eastern,"Dragon Court, Dragon Terrace",,22.281688,114.193298,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6607,Eastern,Bedford Gardens,,22.289733,114.204556,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6608,Central_Western,Winsome Park,,22.280562,114.14955,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6609,Central_Western,Scenic Heights,,22.28183,114.147521,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6610,Wan_Chai,Jardines Lookout Garden Mansion,,22.268916,114.189805,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6611,Wan_Chai,Pearl City Mansion,,22.281037,114.186007,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6612,North,Union Plaza,,22.500297,114.141621,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6613,Sha_Tin,Kam Ying Court,,22.423394,114.23793,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6614,Central_Western,Rhenish Mansion,,22.284035,114.140994,"Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6615,Kowloon_City,The Dahfuldy,,22.314503,114.17586,"Fluorescent Lamp,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6616,Kowloon_City,Greenfield Terrace,,22.313514,114.176583,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6617,Kowloon_City,Wing On Court,,22.314271,114.176731,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6618,Kowloon_City,Fairland Gardens,,22.316903,114.17745,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6619,Sai_Kung,Razor Park,,22.337123,114.248311,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6620,Sha_Tin,Kwong Lam Court,,22.380476,114.21588,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6621,Tsuen_Wan,Tsuen Wan Centre (Phase II),,22.379011,114.108119,"Clothes,Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6622,Eastern,Kornhill,,22.282776,114.216486,"Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6623,Eastern,Mount Parker Lodge,,22.281836,114.212933,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6624,Sham_Shui_Po,Lai Kwan Court,,22.340445,114.154075,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6625,Sham_Shui_Po,Po Wing Building(Yee Kuk Street),,22.329519,114.157981,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6626,Wong_Tai_Sin,Hilltop Gardens,,22.342075,114.211893,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6627,Central_Western,Ying Wa Court,,22.284877,114.142655,"Fluorescent Lamp,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6628,Central_Western,Euston Court,,22.284552,114.145019,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6629,Sai_Kung,Marina Cove,,22.356919,114.252618,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6630,Sham_Shui_Po,City Regalia,,22.328852,114.159427,"Fluorescent Lamp,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6631,Sham_Shui_Po,Oceanic View,,22.326841,114.160069,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6632,Kwun_Tong,Belleve Garden,,22.318055,114.218926,"Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6633,Kwun_Tong,Connie Towers,,22.319135,114.2227,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6634,Kwun_Tong,Hamden Court,,22.319711,114.223082,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6635,Eastern,Flora Garden,,22.286751,114.197705,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6636,Eastern,Hanking Court,,22.287245,114.196781,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6637,Sha_Tin,Shatin Park Stage 2,,22.381136,114.196327,"Clothes,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6638,Sha_Tin,Scenery Court,,22.379532,114.186428,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6639,Sai_Kung,Sai Kung Garden,,22.382271,114.271498,"Fluorescent Lamp,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6640,Sai_Kung,Lakeside Garden,,22.37946,114.26958,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6641,Sham_Shui_Po,Asia Mansion,,22.326341,114.168723,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6642,Central_Western,Piccadilly Mansion,,22.27966,114.140024,"Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6643,Central_Western,Kellett Heights,,22.263169,114.147872,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6644,Central_Western,Hong Villa,,22.272857,114.164763,"Fluorescent Lamp,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6645,Central_Western,Guildford Garden,,22.266934,114.162555,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6646,Wan_Chai,Le Cachet,,22.267625,114.187171,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6647,Southern,Circle Lodge,,22.237453,114.191635,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6648,Wan_Chai,Monmouth Villa,,22.27557,114.167949,"Fluorescent Lamp,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6649,Wan_Chai,Caroline Garden,,22.275646,114.185883,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6650,Central_Western,Skyline Mansion Block 2,,22.281512,114.142367,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6651,Central_Western,Park Mansions,,22.275845,114.157283,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6652,Central_Western,The Harbourview,,22.272985,114.160552,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6653,Central_Western,Stewart Terrace,,22.265198,114.154338,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6654,Southern,The Regalis,,22.269871,114.126504,"Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6655,Central_Western,Yale Lodge,,22.276208,114.159403,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6656,Central_Western,Villa Veneto,,22.282195,114.143819,"Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6657,Southern,Bayview,,22.25855,114.18935,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6658,Tsuen_Wan,Greenview Terrace,,22.368833,114.096135,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6659,Yuen_Long,Yuen Long Genuine Court,,22.437016,114.06547,"Clothes,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6660,Yuen_Long,Placid Groves,,22.438634,114.06364,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6661,Yuen_Long,Full Silver Garden,,22.425297,114.074316,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6662,Yuen_Long,Galore Garden,,22.439172,113.991347,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6663,Sha_Tin,Julimount Garden,,22.362171,114.177168,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6664,Southern,Stanley Court,,22.221416,114.211991,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6665,Southern,Tai Tam Road  46,,22.231813,114.22267,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6666,Southern,Twin Brook,,22.24419,114.19168,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6667,Southern,Villa Rosa,,22.233217,114.226648,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6668,Southern,Sea Cliff Mansions,,22.250882,114.193717,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6669,Southern,Horizon Lodge,,22.221058,114.202696,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6670,Southern,Park Place,,22.257688,114.194342,"Fluorescent Lamp,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6671,Southern,Pinecrest,,22.239139,114.189598,"Fluorescent Lamp,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6672,Southern,56 Repulse Bay Road,,22.23756,114.193321,"Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6673,Southern,81 Repulse Bay Road,,22.237809,114.191496,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6674,Southern,Repulse Bay Towers,,22.238505,114.197299,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6675,Central_Western,Sunshine Villa,,22.260143,114.14913,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6676,Central_Western,6-16 Peel Rise,,22.264599,114.151689,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6677,Wan_Chai,Village Garden,,22.267734,114.183922,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6678,Tai_Po,Plover Cove Garden,,22.44897,114.168842,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6679,Kowloon_City,Jade Garden,,22.340675,114.178573,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6680,Kowloon_City,Manhattan Court,,22.342958,114.177782,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6681,Wong_Tai_Sin,Tropicana Gardens,,22.342101,114.197301,"Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6682,Sai_Kung,Central Heights,,22.307226,114.257999,"Clothes,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6683,Eastern,Full Wealth Gardens,,22.290438,114.203878,"Clothes,Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6684,Southern,Las Pinadas,,22.248486,114.182372,"Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6685,Wan_Chai,Fortuna Court,,22.269448,114.183829,"Fluorescent Lamp,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6686,Wan_Chai,Chester Court,,22.26756,114.18105,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6687,Tuen_Mun,Palm Beach,,22.374177,113.989407,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6688,Sha_Tin,Wesley Villa,,22.409177,114.206457,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6689,Sha_Tin,Votre Palais,,22.393879,114.188596,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6690,Kowloon_City,Scholars Lodge,,22.329967,114.17914,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6691,Kowloon_City,Ka Young Building,,22.326766,114.182768,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6692,Central_Western,Fairlane Tower,,22.274176,114.160554,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6693,Sha_Tin,Park View Garden,,22.378127,114.172471,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6694,Wan_Chai,The Colonnade,,22.268315,114.189617,"Fluorescent Lamp,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6695,Central_Western,Cragside Mansion,,22.271046,114.157533,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6696,Southern,Hau Yuen,,22.246452,114.178424,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6697,Central_Western,Barker Villa,,22.270153,114.15366,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6698,Southern,The Hazelton,,22.24742,114.177164,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6699,Yuen_Long,Jazz Garden (Phase 1),,22.429506,114.092416,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6700,Yuen_Long,Jazz Garden (Phase 2),,22.42463,114.070913,"Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6701,Tuen_Mun,Marina Garden,,22.371854,113.971052,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6702,Wong_Tai_Sin,Tsz On Court Block A On Yan House,,22.348305,114.201797,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6703,Central_Western,King's Court,,22.264812,114.150861,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
6704,Kwai_Tsing,Rambler Crest,,22.342901,114.110363,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6705,Tsuen_Wan,Hanley Villa,,22.369436,114.091456,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6706,Tuen_Mun,Siu Kwai Court,,22.405157,113.966544,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)"
6707,North,Miami Crescent,,22.477229,114.112798,"Metals,Other Plastic,Paper,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)"
6708,Sha_Tin,Shatin Park Stage I,,22.379469,114.197536,"Glass Bottles,Metals,Other Plastic,Paper","Private Collection Points (e.g. housing estates, shopping centres)"
